tool\user,en,de,hi,zh,es,fr
en,0.6193,0.0000,0.0000,0.0000,0.0000,0.0000
de,0.0000,0.5300,0.0000,0.0000,0.0000,0.0000
hi,0.0000,0.0000,0.4007,0.0000,0.0000,0.0000
zh,0.0000,0.0000,0.0000,0.7086,0.0000,0.0000
es,0.0000,0.0000,0.0000,0.0000,0.7177,0.0000
fr,0.0000,0.0000,0.0000,0.0000,0.0000,0.5920
