tool\user,en,de,hi,zh,es,fr
en,0.9199,0.0000,0.0000,0.0000,0.0000,0.0000
de,0.0000,0.9854,0.0000,0.0000,0.0000,0.0000
hi,0.0000,0.0000,0.9872,0.0000,0.0000,0.0000
zh,0.0000,0.0000,0.0000,0.9963,0.0000,0.0000
es,0.0000,0.0000,0.0000,0.0000,0.9909,0.0000
fr,0.0000,0.0000,0.0000,0.0000,0.0000,0.9818
