user\sys,en,de,hi,zh,es,fr
en,0.0033,0.0033,0.0100,0.0067,0.0067,0.0033
de,0.0133,0.0000,0.0133,0.0033,0.0033,0.0000
hi,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
zh,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000
es,0.0000,0.0000,0.0100,0.0033,0.0000,0.0000
fr,0.0100,0.0000,0.0133,0.0067,0.0000,0.0000
