user\sys,en,de,hi,zh,es,fr
en,0.8331,0.0000,0.0000,0.0000,0.0000,0.0000
de,0.0000,0.8141,0.0000,0.0000,0.0000,0.0000
hi,0.0000,0.0000,0.7751,0.0000,0.0000,0.0000
zh,0.0000,0.0000,0.0000,0.8258,0.0000,0.0000
es,0.0000,0.0000,0.0000,0.0000,0.8264,0.0000
fr,0.0000,0.0000,0.0000,0.0000,0.0000,0.8077
