user\sys,en,de,hi,zh,es,fr
en,0.8306,0.0000,0.0000,0.0000,0.0000,0.0000
de,0.0000,0.8543,0.0000,0.0000,0.0000,0.0000
hi,0.0000,0.0000,0.6339,0.0000,0.0000,0.0000
zh,0.0000,0.0000,0.0000,0.8962,0.0000,0.0000
es,0.0000,0.0000,0.0000,0.0000,0.8142,0.0000
fr,0.0000,0.0000,0.0000,0.0000,0.0000,0.7650
