tool\sys,en,de,hi,zh,es,fr
en,0.4226,0.0000,0.0000,0.0000,0.0000,0.0000
de,0.0000,0.3698,0.0000,0.0000,0.0000,0.0000
hi,0.0000,0.0000,0.4590,0.0000,0.0000,0.0000
zh,0.0000,0.0000,0.0000,0.4645,0.0000,0.0000
es,0.0000,0.0000,0.0000,0.0000,0.4535,0.0000
fr,0.0000,0.0000,0.0000,0.0000,0.0000,0.4098
