user\sys,en,de,hi,zh,es,fr
en,0.7595,0.0000,0.0000,0.0000,0.0000,0.0000
de,0.0000,0.5628,0.0000,0.0000,0.0000,0.0000
hi,0.0000,0.0000,0.5592,0.0000,0.0000,0.0000
zh,0.0000,0.0000,0.0000,0.7304,0.0000,0.0000
es,0.0000,0.0000,0.0000,0.0000,0.7577,0.0000
fr,0.0000,0.0000,0.0000,0.0000,0.0000,0.6084
